ID_pieza,ID_pedido,Cantidad
piezPes833NaAli,pedi015529,2
piezPin635NgCon,pedi015529,7
piezCom925BlInf,pedi015529,6
piezPin071NgCos,pedi015529,9
piezMaq810VeCos,pedi015529,2
piezYes811VeCon,pedi015529,4
piezSna300MoAli,pedi015529,6
piezPin635NgCon,pedi015529,10
piezPin071NgCos,pedi015529,7
piezLdm025NgCon,pedi015529,7
piezBdm865NgCos,pedi015529,3
piezPor131AzInf,pedi015529,6
piezCam667NgMob,pedi015529,4
piezEsc048RsMob,pedi479404,3
piezLdm025NgCon,pedi638268,5
piezBot384MoMer,pedi638268,10
piezCla073AzCon,pedi638268,6
piezBeb062AzAli,pedi638268,6
piezTdP240VeCon,pedi638268,6
piezPin635NgCon,pedi638268,9
piezAur997MrInf,pedi638268,9
piezPaf572NgAli,pedi638268,1
piezAzu454AmCon,pedi638268,5
piezCin527NgHer,pedi638268,2
piezVer249RsAli,pedi638268,6
piezCom925BlInf,pedi638268,6
piezPin770MrHer,pedi638268,1
piezPre373AzAli,pedi638268,4
piezBeb062AzAli,pedi638268,8
piezCla073AzCon,pedi638268,8
piezHdc064BlCon,pedi638268,2
piezPes833NaAli,pedi638268,10
piezCom925BlInf,pedi638268,2
piezAgu185BlMer,pedi638268,6
piezCin152RjMer,pedi638268,4
piezPin071NgCos,pedi226345,9
piezBeb062AzAli,pedi226345,4
piezTdP240VeCon,pedi226345,3
piezCre369RsCos,pedi226345,5
piezPaf572NgAli,pedi226345,1
piezMon404NaInf,pedi226345,7
piezLij081RsHer,pedi226345,2
piezHdc064BlCon,pedi226345,7
piezCre369RsCos,pedi226345,3
piezLác034MoAli,pedi226345,1
piezCre224NaMer,pedi226345,2
piezSil957BlMob,pedi226345,5
piezCar392NaAli,pedi226345,7
piezLdm025NgCon,pedi226345,8
piezImp826NgInf,pedi226345,2
piezTal276BlHer,pedi226345,10
piezLoc517MrCos,pedi226345,6
piezLad786MrCon,pedi226345,4
piezMdn355NgMob,pedi226345,1
piezYes811VeCon,pedi226345,3
piezSil048NaMob,pedi226345,4
piezTel914NaMer,pedi226345,1
piezSof755AzMob,pedi226345,10
piezTdP240VeCon,pedi226345,7
piezCar392NaAli,pedi226345,5
piezPin770MrHer,pedi226345,7
piezLác034MoAli,pedi226345,2
piezArm681MrMob,pedi226345,1
piezCin152RjMer,pedi226345,6
piezTdP240VeCon,pedi226345,6
piezCin527NgHer,pedi226345,3
piezMdn355NgMob,pedi226345,6
piezEst491NgMob,pedi226345,10
piezSna300MoAli,pedi226345,1
piezLij081RsHer,pedi226345,4
piezCin527NgHer,pedi226345,8
piezDes350VeHer,pedi226345,9
piezPre373AzAli,pedi226345,10
piezFru544MoAli,pedi226345,3
piezMdn355NgMob,pedi226345,6
piezVer249RsAli,pedi226345,4
piezCin152RjMer,pedi226345,1
piezArm681MrMob,pedi226345,1
piezLám826AmMob,pedi226345,7
piezPaf572NgAli,pedi226345,3
piezCin811RsMer,pedi226345,1
piezDes350VeHer,pedi226345,5
piezImp826NgInf,pedi226345,2
piezTij892RsMer,pedi226345,6
piezFru544MoAli,pedi226345,10
piezTal276BlHer,pedi226345,2
piezMdn355NgMob,pedi226345,10
piezEnc982AzMer,pedi226345,9
piezCin152RjMer,pedi226345,5
piezLdm025NgCon,pedi226345,6
piezCar392NaAli,pedi226345,3
piezAzu454AmCon,pedi226345,8
piezBeb062AzAli,pedi226345,4
piezSil957BlMob,pedi226345,3
piezSil957BlMob,pedi226345,3
piezLla553MrHer,pedi226345,2
piezCre369RsCos,pedi226345,3
piezTec974RsInf,pedi782944,10
piezMes484NaMob,pedi782944,5
piezRat292AmInf,pedi782944,2
piezPCs508MrInf,pedi782944,7
piezPeg533AzMer,pedi782944,7
piezCom925BlInf,pedi782944,9
piezPeg533AzMer,pedi782944,5
piezEdu399AzCos,pedi782944,6
piezCha602AzCos,pedi782944,5
piezPre373AzAli,pedi782944,1
piezEst491NgMob,pedi782944,10
piezEst491NgMob,pedi782944,8
piezPer368NaCos,pedi782944,9
piezPin071NgCos,pedi782944,7
piezLdm025NgCon,pedi782944,2
piezEdu399AzCos,pedi782944,9
piezPCs508MrInf,pedi782944,4
piezMdn355NgMob,pedi782944,4
piezArm681MrMob,pedi782944,4
piezCae620NaCon,pedi782944,5
piezLám826AmMob,pedi782944,2
piezLdm025NgCon,pedi782944,5
piezLla553MrHer,pedi782944,2
piezYes811VeCon,pedi782944,3
piezLla553MrHer,pedi782944,2
piezPeg533AzMer,pedi782944,7
piezCha602AzCos,pedi782944,4
piezPor131AzInf,pedi782944,10
piezLad786MrCon,pedi782944,4
piezTdP240VeCon,pedi782944,6
piezDul237NaAli,pedi782944,2
piezCab198NgInf,pedi782944,2
piezCam667NgMob,pedi782944,8
piezCae620NaCon,pedi782944,6
piezPes833NaAli,pedi782944,6
piezFru544MoAli,pedi782944,5
piezCem010MoCon,pedi782944,4
piezLoc517MrCos,pedi782944,6
piezPaf572NgAli,pedi782944,8
piezMar824AmHer,pedi782944,5
piezTdP240VeCon,pedi782944,3
piezCla073AzCon,pedi782944,7
piezTdP240VeCon,pedi782944,9
piezTel914NaMer,pedi782944,10
piezTel914NaMer,pedi782944,8
piezLám826AmMob,pedi782944,9
piezEdu399AzCos,pedi782944,3
piezBdm865NgCos,pedi782944,10
piezMes484NaMob,pedi782944,7
piezCla073AzCon,pedi782944,6
piezLám826AmMob,pedi782944,3
piezMon404NaInf,pedi782944,6
piezCae620NaCon,pedi782944,1
piezSil048NaMob,pedi782944,5
piezTal276BlHer,pedi782944,10
piezLác034MoAli,pedi782944,2
piezMdn355NgMob,pedi782944,1
piezBeb062AzAli,pedi782944,5
piezCre224NaMer,pedi782944,4
piezLij081RsHer,pedi782944,2
piezHil739RjMer,pedi782944,3
piezCin527NgHer,pedi782944,5
piezPeg533AzMer,pedi782944,3
piezPer368NaCos,pedi782944,6
piezMar824AmHer,pedi782944,4
piezMaf552MoCos,pedi782944,9
piezLij081RsHer,pedi782944,1
piezSil957BlMob,pedi782944,9
piezCre224NaMer,pedi782944,2
piezPin635NgCon,pedi782944,1
piezArm681MrMob,pedi782944,9
piezCin527NgHer,pedi782944,10
piezMar824AmHer,pedi782944,6
piezCha602AzCos,pedi782944,8
piezCam667NgMob,pedi782944,5
piezCar392NaAli,pedi782944,7
piezLla553MrHer,pedi782944,9
piezMar824AmHer,pedi782944,7
piezLoc517MrCos,pedi782944,2
piezLla553MrHer,pedi782944,2
piezCam667NgMob,pedi782944,1
piezCin527NgHer,pedi782944,2
piezCab198NgInf,pedi782944,2
piezEsc048RsMob,pedi782944,2
piezDul237NaAli,pedi782944,1
piezHil739RjMer,pedi782944,8
piezTij892RsMer,pedi782944,3
piezPer368NaCos,pedi782944,4
piezMaq810VeCos,pedi782944,9
piezArm681MrMob,pedi782944,6
piezLla553MrHer,pedi782944,9
piezSil957BlMob,pedi782944,7
piezPeg533AzMer,pedi782944,2
piezYes811VeCon,pedi782944,5
piezPCs508MrInf,pedi782944,5
piezHil739RjMer,pedi782944,4
piezMdn355NgMob,pedi782944,3
piezCam667NgMob,pedi782944,7
piezVer249RsAli,pedi782944,5
piezAur997MrInf,pedi782944,8
piezLác034MoAli,pedi782944,3
piezAce580VeCos,pedi782944,1
piezCre369RsCos,pedi479404,2
piezYes811VeCon,pedi479404,8
piezEnc982AzMer,pedi479404,7
piezMaf552MoCos,pedi479404,7
piezCre369RsCos,pedi479404,6
piezLoc517MrCos,pedi479404,7
piezPin071NgCos,pedi479404,10
piezCre369RsCos,pedi479404,4
piezAce580VeCos,pedi479404,2
piezMaf552MoCos,pedi479404,5
piezMaq810VeCos,pedi479404,3
piezPer368NaCos,pedi479404,6
piezSil957BlMob,pedi479404,10
piezLla553MrHer,pedi479404,7
piezGaR740NgInf,pedi479404,6
piezCla073AzCon,pedi479404,4
piezMon404NaInf,pedi479404,8
piezGaR740NgInf,pedi479404,4
piezBdm865NgCos,pedi479404,1
piezLác034MoAli,pedi479404,8
piezNiv200MrHer,pedi479404,9
piezCha602AzCos,pedi479404,10
piezLij081RsHer,pedi479404,8
piezArm681MrMob,pedi479404,5
piezEdu399AzCos,pedi479404,1
piezBeb062AzAli,pedi479404,5
piezEdu399AzCos,pedi479404,4
piezEst491NgMob,pedi479404,10
piezSil957BlMob,pedi479404,4
piezSil048NaMob,pedi479404,6
piezEdu399AzCos,pedi479404,3
piezAce580VeCos,pedi226345,8
piezPaf572NgAli,pedi226345,9
piezLad786MrCon,pedi226345,8
piezEnc982AzMer,pedi226345,4
piezAur997MrInf,pedi226345,3
piezLij081RsHer,pedi226345,9
piezAgu185BlMer,pedi226345,5
piezCre224NaMer,pedi226345,5
piezPor131AzInf,pedi226345,10
piezPre373AzAli,pedi226345,6
piezMdn355NgMob,pedi226345,6
piezBot384MoMer,pedi226345,3
piezVer249RsAli,pedi226345,1
piezCam667NgMob,pedi226345,9
piezCla073AzCon,pedi226345,3
piezMaq810VeCos,pedi226345,4
piezSil957BlMob,pedi226345,7
piezMar824AmHer,pedi226345,3
piezCim591VeHer,pedi226345,10
piezGaR740NgInf,pedi226345,1
piezCar392NaAli,pedi226345,5
piezAzu454AmCon,pedi226345,3
piezAgu185BlMer,pedi226345,9
piezCom925BlInf,pedi226345,8
piezSof755AzMob,pedi226345,7
piezDul237NaAli,pedi226345,7
piezPaf572NgAli,pedi226345,1
piezPor131AzInf,pedi226345,7
piezLác034MoAli,pedi226345,2
piezEnc982AzMer,pedi226345,7
piezRat292AmInf,pedi226345,2
piezAce580VeCos,pedi226345,4
piezLad786MrCon,pedi226345,3
piezEnc982AzMer,pedi226345,7
piezCab198NgInf,pedi015529,4
piezSie879NgHer,pedi015529,6
piezSie879NgHer,pedi015529,5
piezMes484NaMob,pedi015529,1
piezCam667NgMob,pedi015529,1
piezLla553MrHer,pedi015529,4
piezPer368NaCos,pedi015529,7
piezSie879NgHer,pedi015529,2
piezCae620NaCon,pedi015529,7
piezSie879NgHer,pedi015529,8
piezCae620NaCon,pedi015529,2
piezMaf552MoCos,pedi015529,4
piezSna300MoAli,pedi015529,6
piezHdc064BlCon,pedi015529,9
piezCin811RsMer,pedi015529,2
piezSil957BlMob,pedi015529,2
piezTel914NaMer,pedi015529,7
piezLác034MoAli,pedi015529,6
piezLij081RsHer,pedi015529,1
piezPor131AzInf,pedi015529,10
piezTec974RsInf,pedi015529,6
piezHdc064BlCon,pedi015529,3
piezYes811VeCon,pedi015529,9
piezEnc982AzMer,pedi591994,5
piezPin635NgCon,pedi591994,6
piezAur997MrInf,pedi591994,10
piezPeg533AzMer,pedi591994,3
piezPer368NaCos,pedi591994,1
piezEsc048RsMob,pedi591994,3
piezLác034MoAli,pedi591994,1
piezRat292AmInf,pedi591994,6
piezBot384MoMer,pedi591994,4
piezLám826AmMob,pedi591994,1
piezCab198NgInf,pedi591994,3
piezEnc982AzMer,pedi591994,2
piezAce580VeCos,pedi591994,3
piezCam667NgMob,pedi591994,5
piezCae620NaCon,pedi591994,10
piezArm681MrMob,pedi591994,8
piezCab198NgInf,pedi591994,4
piezPeg533AzMer,pedi591994,8
piezCin152RjMer,pedi591994,7
piezPer368NaCos,pedi591994,6
piezAce580VeCos,pedi591994,7
piezPin770MrHer,pedi591994,1
piezMaq810VeCos,pedi591994,5
piezLoc517MrCos,pedi591994,1
piezArm681MrMob,pedi591994,3
piezCre369RsCos,pedi591994,1
piezBot384MoMer,pedi591994,4
piezArm681MrMob,pedi591994,6
piezAce580VeCos,pedi591994,1
piezPre373AzAli,pedi591994,8
piezCre369RsCos,pedi591994,8
piezPin635NgCon,pedi591994,10
piezEsc048RsMob,pedi591994,8
piezEst491NgMob,pedi591994,4
piezBeb062AzAli,pedi591994,1
piezMaf552MoCos,pedi638268,9
piezCha602AzCos,pedi638268,8
piezPre373AzAli,pedi638268,2
piezDul237NaAli,pedi638268,5
piezCab198NgInf,pedi638268,10
piezCre224NaMer,pedi638268,3
piezPCs508MrInf,pedi638268,6
piezRat292AmInf,pedi638268,9
piezCre369RsCos,pedi638268,2
piezCin527NgHer,pedi638268,4
piezAce580VeCos,pedi638268,4
piezLoc517MrCos,pedi638268,7
piezPer368NaCos,pedi638268,1
piezCin527NgHer,pedi638268,4
piezHdc064BlCon,pedi601676,8
piezPre373AzAli,pedi226345,3
piezCin152RjMer,pedi226345,10
piezLdm025NgCon,pedi226345,2
piezLla553MrHer,pedi226345,7
piezPCs508MrInf,pedi226345,2
piezSna300MoAli,pedi226345,1
piezMar824AmHer,pedi226345,4
piezSof755AzMob,pedi226345,2
piezPeg533AzMer,pedi226345,5
piezLdm025NgCon,pedi226345,5
piezEst491NgMob,pedi226345,1
piezTdP240VeCon,pedi226345,4
piezTij892RsMer,pedi226345,10
piezSil048NaMob,pedi226345,3
piezCin152RjMer,pedi226345,1
piezCem010MoCon,pedi226345,4
piezRat292AmInf,pedi226345,10
piezDul237NaAli,pedi226345,9
piezLla553MrHer,pedi226345,1
piezCim591VeHer,pedi226345,4
piezGaR740NgInf,pedi226345,10
piezBeb062AzAli,pedi226345,2
piezLij081RsHer,pedi226345,7
piezRat292AmInf,pedi226345,6
piezEdu399AzCos,pedi226345,10
piezPes833NaAli,pedi226345,10
piezBdm865NgCos,pedi226345,5
piezTel914NaMer,pedi226345,7
piezCla073AzCon,pedi226345,7
piezDul237NaAli,pedi226345,10
piezAzu454AmCon,pedi226345,3
piezCab198NgInf,pedi226345,7
piezTdP240VeCon,pedi226345,2
piezTal276BlHer,pedi226345,4
piezPor131AzInf,pedi226345,8
piezLám826AmMob,pedi226345,6
piezCae620NaCon,pedi226345,1
piezLad786MrCon,pedi226345,7
piezCim591VeHer,pedi226345,8
piezPin071NgCos,pedi226345,7
piezMaq810VeCos,pedi226345,9
piezCin152RjMer,pedi226345,3
piezMdn355NgMob,pedi226345,6
piezAzu454AmCon,pedi226345,9
piezSil957BlMob,pedi226345,4
piezBdm865NgCos,pedi226345,5
piezMon404NaInf,pedi226345,9
piezSie879NgHer,pedi226345,5
piezMdn355NgMob,pedi226345,5
piezEnc982AzMer,pedi226345,2
piezRat292AmInf,pedi226345,6
piezSna300MoAli,pedi226345,2
piezSil048NaMob,pedi226345,3
piezHdc064BlCon,pedi226345,7
piezCom925BlInf,pedi226345,5
piezCab198NgInf,pedi226345,1
piezMdn355NgMob,pedi226345,8
piezHil739RjMer,pedi226345,2
piezArm681MrMob,pedi226345,7
piezSil048NaMob,pedi226345,1
piezVer249RsAli,pedi226345,8
piezPin770MrHer,pedi226345,5
piezFru544MoAli,pedi226345,10
piezPCs508MrInf,pedi226345,7
piezLij081RsHer,pedi226345,2
piezMaf552MoCos,pedi226345,8
piezCha602AzCos,pedi015529,3
piezTel914NaMer,pedi015529,4
piezPre373AzAli,pedi015529,4
piezPes833NaAli,pedi015529,5
piezCae620NaCon,pedi015529,8
piezLám826AmMob,pedi015529,1
piezCre224NaMer,pedi015529,1
piezAzu454AmCon,pedi015529,9
piezTal276BlHer,pedi015529,5
piezLác034MoAli,pedi015529,3
piezAgu185BlMer,pedi015529,4
piezHdc064BlCon,pedi015529,2
piezBeb062AzAli,pedi015529,6
piezEnc982AzMer,pedi015529,2
piezBot384MoMer,pedi015529,4
piezHdc064BlCon,pedi015529,10
piezCin811RsMer,pedi015529,1
piezLám826AmMob,pedi015529,8
piezMes484NaMob,pedi015529,9
piezAgu185BlMer,pedi015529,7
piezHil739RjMer,pedi015529,4
piezAce580VeCos,pedi015529,8
piezImp826NgInf,pedi015529,8
piezPin071NgCos,pedi015529,1
piezEsc048RsMob,pedi015529,9
piezCre224NaMer,pedi015529,2
piezMaq810VeCos,pedi015529,1
piezCem010MoCon,pedi015529,2
piezLad786MrCon,pedi015529,8
piezPre373AzAli,pedi015529,6
piezDul237NaAli,pedi015529,2
piezCin811RsMer,pedi015529,6
piezEsc048RsMob,pedi015529,3
piezLám826AmMob,pedi015529,4
piezEdu399AzCos,pedi015529,1
piezCre369RsCos,pedi015529,6
piezMaf552MoCos,pedi015529,6
piezLám826AmMob,pedi015529,5
piezPCs508MrInf,pedi015529,2
piezCla073AzCon,pedi015529,3
piezCim591VeHer,pedi015529,10
piezCim591VeHer,pedi015529,9
piezCin811RsMer,pedi015529,4
piezCam667NgMob,pedi015529,4
piezPes833NaAli,pedi015529,7
piezTec974RsInf,pedi015529,7
piezArm681MrMob,pedi015529,1
piezMar824AmHer,pedi015529,4
piezPaf572NgAli,pedi015529,1
piezPin635NgCon,pedi015529,1
piezVer249RsAli,pedi015529,5
piezEsc048RsMob,pedi015529,10
piezLla553MrHer,pedi015529,6
piezCem010MoCon,pedi015529,4
piezPin635NgCon,pedi015529,4
piezMon404NaInf,pedi015529,2
piezAgu185BlMer,pedi015529,3
piezPCs508MrInf,pedi015529,1
piezEdu399AzCos,pedi015529,5
piezMaq810VeCos,pedi015529,1
piezTal276BlHer,pedi015529,3
piezGaR740NgInf,pedi015529,9
piezBdm865NgCos,pedi015529,6
piezYes811VeCon,pedi015529,6
piezPes833NaAli,pedi015529,8
piezPin071NgCos,pedi782944,6
piezTel914NaMer,pedi782944,2
piezAzu454AmCon,pedi782944,7
piezPin770MrHer,pedi782944,4
piezEdu399AzCos,pedi782944,7
piezCae620NaCon,pedi782944,1
piezAur997MrInf,pedi782944,2
piezArm681MrMob,pedi782944,4
piezTel914NaMer,pedi782944,5
piezRat292AmInf,pedi782944,6
piezImp826NgInf,pedi782944,6
piezEdu399AzCos,pedi782944,7
piezSna300MoAli,pedi782944,6
piezEsc048RsMob,pedi782944,10
piezLla553MrHer,pedi782944,9
piezCom925BlInf,pedi782944,9
piezDul237NaAli,pedi782944,3
piezPCs508MrInf,pedi782944,6
piezTal276BlHer,pedi782944,7
piezSof755AzMob,pedi782944,10
piezSof755AzMob,pedi782944,5
piezFru544MoAli,pedi782944,6
piezMdn355NgMob,pedi782944,7
piezAur997MrInf,pedi782944,8
piezFru544MoAli,pedi782944,6
piezFru544MoAli,pedi782944,9
piezSil048NaMob,pedi782944,7
piezCab198NgInf,pedi782944,6
piezEsc048RsMob,pedi782944,3
piezCae620NaCon,pedi782944,6
piezBeb062AzAli,pedi782944,9
piezNiv200MrHer,pedi782944,10
piezMon404NaInf,pedi782944,5
piezPin770MrHer,pedi782944,4
piezPre373AzAli,pedi782944,6
piezMaf552MoCos,pedi782944,10
piezEst491NgMob,pedi782944,1
piezPin635NgCon,pedi782944,4
piezEst491NgMob,pedi782944,3
piezCam667NgMob,pedi782944,2
piezBeb062AzAli,pedi782944,7
piezSie879NgHer,pedi782944,8
piezPCs508MrInf,pedi782944,7
piezHil739RjMer,pedi782944,9
piezPaf572NgAli,pedi782944,9
piezEnc982AzMer,pedi782944,7
piezMaq810VeCos,pedi782944,10
piezSna300MoAli,pedi782944,7
piezPre373AzAli,pedi782944,1
piezCin152RjMer,pedi782944,3
piezAgu185BlMer,pedi782944,5
piezBdm865NgCos,pedi782944,2
piezNiv200MrHer,pedi782944,10
piezLla553MrHer,pedi782944,8
piezImp826NgInf,pedi782944,5
piezCar392NaAli,pedi782944,9
piezPer368NaCos,pedi782944,4
piezLám826AmMob,pedi782944,8
piezImp826NgInf,pedi782944,5
piezSie879NgHer,pedi782944,9
piezPeg533AzMer,pedi782944,2
piezEdu399AzCos,pedi782944,6
piezCab198NgInf,pedi782944,4
piezRat292AmInf,pedi226345,8
piezVer249RsAli,pedi226345,9
piezPin770MrHer,pedi226345,8
piezRat292AmInf,pedi226345,1
piezBdm865NgCos,pedi226345,9
piezAce580VeCos,pedi226345,7
piezCin152RjMer,pedi591994,7
piezMon404NaInf,pedi591994,3
piezLla553MrHer,pedi591994,2
piezPin635NgCon,pedi591994,5
piezDes350VeHer,pedi591994,4
piezEsc048RsMob,pedi591994,7
piezMaf552MoCos,pedi591994,2
piezAzu454AmCon,pedi591994,10
piezImp826NgInf,pedi591994,1
piezCim591VeHer,pedi591994,3
piezPor131AzInf,pedi591994,2
piezSof755AzMob,pedi591994,6
piezHil739RjMer,pedi591994,6
piezCin811RsMer,pedi591994,1
piezPre373AzAli,pedi591994,8
piezPin635NgCon,pedi591994,5
piezImp826NgInf,pedi591994,7
piezMdn355NgMob,pedi591994,3
piezEsc048RsMob,pedi591994,7
piezMes484NaMob,pedi591994,10
piezCin811RsMer,pedi591994,10
piezPCs508MrInf,pedi591994,4
piezEnc982AzMer,pedi591994,4
piezLad786MrCon,pedi591994,10
piezEnc982AzMer,pedi591994,3
piezLla553MrHer,pedi591994,9
piezHdc064BlCon,pedi591994,5
piezPaf572NgAli,pedi591994,7
piezMar824AmHer,pedi591994,2
piezSie879NgHer,pedi591994,8
piezCim591VeHer,pedi591994,8
piezMaf552MoCos,pedi591994,6
piezHdc064BlCon,pedi591994,4
piezYes811VeCon,pedi591994,6
piezTel914NaMer,pedi591994,10
piezCre369RsCos,pedi591994,3
piezFru544MoAli,pedi591994,8
piezPin635NgCon,pedi638268,5
piezLla553MrHer,pedi638268,2
piezCre369RsCos,pedi638268,5
piezBeb062AzAli,pedi638268,4
piezAce580VeCos,pedi638268,4
piezAgu185BlMer,pedi638268,1
piezBdm865NgCos,pedi638268,1
piezSna300MoAli,pedi638268,1
piezCin152RjMer,pedi638268,7
piezCre224NaMer,pedi638268,4
piezPes833NaAli,pedi638268,1
piezMdn355NgMob,pedi638268,6
piezCin527NgHer,pedi638268,6
piezTdP240VeCon,pedi638268,5
piezMar824AmHer,pedi638268,5
piezPeg533AzMer,pedi638268,5
piezCae620NaCon,pedi638268,3
piezPaf572NgAli,pedi638268,3
piezRat292AmInf,pedi638268,2
piezImp826NgInf,pedi638268,9
piezTij892RsMer,pedi638268,3
piezTdP240VeCon,pedi638268,2
piezHdc064BlCon,pedi638268,5
piezSie879NgHer,pedi638268,6
piezMon404NaInf,pedi638268,8
piezCin152RjMer,pedi638268,1
piezGaR740NgInf,pedi638268,1
piezSna300MoAli,pedi638268,10
piezTij892RsMer,pedi638268,10
piezMon404NaInf,pedi638268,1
piezSil957BlMob,pedi638268,4
piezBot384MoMer,pedi638268,7
piezTal276BlHer,pedi638268,7
piezGaR740NgInf,pedi638268,8
piezEsc048RsMob,pedi638268,7
piezLoc517MrCos,pedi638268,7
piezSof755AzMob,pedi638268,9
piezTdP240VeCon,pedi638268,3
piezLám826AmMob,pedi638268,10
piezCar392NaAli,pedi638268,3
piezMes484NaMob,pedi638268,1
piezGaR740NgInf,pedi638268,9
piezEst491NgMob,pedi638268,9
piezSie879NgHer,pedi638268,2
piezPCs508MrInf,pedi638268,10
piezPes833NaAli,pedi638268,9
piezArm681MrMob,pedi638268,5
piezCha602AzCos,pedi638268,7
piezAce580VeCos,pedi638268,7
piezSie879NgHer,pedi638268,1
piezTal276BlHer,pedi638268,6
piezCha602AzCos,pedi638268,8
piezMar824AmHer,pedi638268,10
piezEsc048RsMob,pedi638268,7
piezCla073AzCon,pedi638268,6
piezMon404NaInf,pedi638268,10
piezLoc517MrCos,pedi638268,2
piezPCs508MrInf,pedi638268,4
piezSil048NaMob,pedi638268,2
piezSna300MoAli,pedi638268,3
piezCam667NgMob,pedi638268,7
piezYes811VeCon,pedi638268,3
piezDes350VeHer,pedi638268,5
piezMaf552MoCos,pedi638268,5
piezMon404NaInf,pedi638268,6
piezPin635NgCon,pedi638268,3
piezYes811VeCon,pedi638268,1
piezCab198NgInf,pedi638268,2
piezSil957BlMob,pedi638268,1
piezHil739RjMer,pedi638268,7
piezPes833NaAli,pedi638268,8
piezMdn355NgMob,pedi638268,2
piezEsc048RsMob,pedi638268,6
piezPor131AzInf,pedi638268,6
piezLad786MrCon,pedi638268,4
piezSof755AzMob,pedi638268,10
piezBot384MoMer,pedi638268,4
piezPin071NgCos,pedi638268,9
piezCin811RsMer,pedi638268,9
piezTij892RsMer,pedi638268,2
piezMes484NaMob,pedi638268,5
piezPin635NgCon,pedi638268,9
piezCre224NaMer,pedi638268,2
piezCin527NgHer,pedi638268,9
piezGaR740NgInf,pedi638268,6
piezCab198NgInf,pedi638268,1
piezYes811VeCon,pedi638268,4
piezPaf572NgAli,pedi638268,10
piezLoc517MrCos,pedi638268,7
piezLoc517MrCos,pedi638268,5
piezCre224NaMer,pedi638268,1
piezCre369RsCos,pedi638268,2
piezBeb062AzAli,pedi638268,10
piezPor131AzInf,pedi638268,1
piezAur997MrInf,pedi638268,6
piezCin811RsMer,pedi638268,2
piezTij892RsMer,pedi638268,7
piezCem010MoCon,pedi638268,5
piezSof755AzMob,pedi638268,10
piezAzu454AmCon,pedi638268,3
piezCam667NgMob,pedi638268,4
piezMdn355NgMob,pedi638268,1
piezCin152RjMer,pedi638268,1
piezNiv200MrHer,pedi638268,1
piezPre373AzAli,pedi638268,4
piezCam667NgMob,pedi638268,2
piezCin527NgHer,pedi638268,1
piezMes484NaMob,pedi638268,6
piezEdu399AzCos,pedi638268,2
piezMaq810VeCos,pedi638268,7
piezHdc064BlCon,pedi638268,8
piezCom925BlInf,pedi638268,2
piezPor131AzInf,pedi638268,1
piezLij081RsHer,pedi638268,5
piezTal276BlHer,pedi638268,3
piezAzu454AmCon,pedi638268,10
piezPin635NgCon,pedi638268,10
piezCin527NgHer,pedi638268,10
piezCin527NgHer,pedi638268,8
piezNiv200MrHer,pedi638268,2
piezTij892RsMer,pedi638268,6
piezDes350VeHer,pedi638268,9
piezSie879NgHer,pedi638268,10
piezSie879NgHer,pedi638268,8
piezSna300MoAli,pedi638268,4
piezSna300MoAli,pedi638268,3
piezPer368NaCos,pedi638268,8
piezLad786MrCon,pedi638268,10
piezPes833NaAli,pedi638268,1
piezCae620NaCon,pedi638268,5
piezGaR740NgInf,pedi638268,2
piezDes350VeHer,pedi638268,7
piezMar824AmHer,pedi638268,5
piezDul237NaAli,pedi638268,3
piezHil739RjMer,pedi638268,9
piezPer368NaCos,pedi638268,7
piezCab198NgInf,pedi638268,7
piezTij892RsMer,pedi638268,2
piezGaR740NgInf,pedi638268,6
piezMes484NaMob,pedi638268,9
piezPre373AzAli,pedi638268,1
piezPor131AzInf,pedi638268,6
piezPaf572NgAli,pedi638268,9
piezPre373AzAli,pedi638268,8
piezVer249RsAli,pedi638268,6
piezCab198NgInf,pedi638268,10
piezHdc064BlCon,pedi638268,8
piezPeg533AzMer,pedi638268,10
piezMaq810VeCos,pedi638268,1
piezCab198NgInf,pedi638268,10
piezGaR740NgInf,pedi638268,8
piezYes811VeCon,pedi638268,5
piezAgu185BlMer,pedi638268,10
piezRat292AmInf,pedi638268,1
piezAzu454AmCon,pedi638268,1
piezSie879NgHer,pedi638268,6
piezCam667NgMob,pedi638268,3
piezCha602AzCos,pedi638268,9
piezSil048NaMob,pedi591994,8
piezAur997MrInf,pedi591994,3
piezYes811VeCon,pedi591994,4
piezPor131AzInf,pedi591994,1
piezLdm025NgCon,pedi591994,5
piezTal276BlHer,pedi591994,6
piezAur997MrInf,pedi591994,5
piezPer368NaCos,pedi591994,1
piezSie879NgHer,pedi591994,9
piezAgu185BlMer,pedi591994,4
piezAgu185BlMer,pedi591994,7
piezYes811VeCon,pedi591994,6
piezPor131AzInf,pedi591994,7
piezCin811RsMer,pedi591994,8
piezDul237NaAli,pedi591994,9
piezCha602AzCos,pedi591994,5
piezSil048NaMob,pedi591994,1
piezLij081RsHer,pedi591994,3
piezCar392NaAli,pedi591994,5
piezNiv200MrHer,pedi591994,4
piezEnc982AzMer,pedi591994,8
piezEnc982AzMer,pedi591994,4
piezCam667NgMob,pedi591994,7
piezCam667NgMob,pedi591994,10
piezSna300MoAli,pedi591994,6
piezPaf572NgAli,pedi591994,1
piezPin071NgCos,pedi591994,9
piezSof755AzMob,pedi591994,6
piezEsc048RsMob,pedi591994,1
piezFru544MoAli,pedi591994,10
piezCin527NgHer,pedi591994,5
piezImp826NgInf,pedi591994,5
